DBA_Name,Batch_ID,PL_Lambda_max,absorbance_peak,SO,T80,SO*T80,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20
DB_13_A_081,,,,,,,4.14998254,4.688452476,5.064111876,5.287883378,5.554787522,5.740385582,5.8667336,5.9411216,5.963214836,6.095774252,6.189974256,6.280194502,6.549578246,6.602840054,6.67334748,6.676670144,6.911376682,6.941541016,6.98280156,7.148587616,1.514907825,0.027166353,0.0009686,0.018217092,0.015757565,0.021868644,0.132266455,0.038288641,0.017074994,0.044887643,0.046348304,0.010132606,0.098604953,0.095544862,0.033884797,0.003351489,0.170789135,0.612635,0.024775104,0.055012191
DB_13_A_082,,,,,,,4.14080802,4.961753988,5.067223774,5.223165818,5.474820422,5.69805881,5.800255524,5.873961634,5.91285416,6.072837952,6.112883492,6.268949516,6.295047306,6.526084036,6.566203964,6.719802786,6.72597699,6.797290286,6.892593712,6.95800556,1.645996573,0.116590516,0.000774017,0.036179391,0.01944508,0.145575202,0.130115004,0.047717786,0.017952608,0.099791306,0.004123438,0.641172993,0.007636725,0.149914446,0.029954989,0.010241105,0.02513759,0.515301426,0.005228506,0.010817686
DB_13_A_083,,,,,,,3.950039994,4.488584318,4.57907732,4.719695436,4.98870724,5.081456678,5.161262604,5.268616886,5.50446404,5.690508428,5.83313502,5.860187456,6.066267012,6.104886782,6.19633443,6.235809662,6.303688712,6.326798584,6.374530884,6.505776112,2.072312996,0.065362704,0.025617364,0.295721001,0.001794032,0.025458552,0.017327276,0.00244051,0.006759571,0.014028765,0.130910248,0.009745672,0.008903316,0.073126932,0.001289958,0.026120016,0.011043001,0.109089976,0.057902253,0.000422037
DB_13_A_084,,,,,,,4.187089754,5.03073646,5.116071894,5.307286248,5.630192158,5.74132783,5.872610252,5.909841446,6.07532995,6.116441718,6.290856782,6.358587056,6.408823752,6.552987696,6.627710442,6.64607188,6.683538636,6.787260304,6.911178314,6.933259152,1.442358146,0.011922411,0.009749066,0.0280174,0.012007246,0.231177763,0.40589326,0.062907359,0.073313029,0.020503859,0.248252538,0.212107904,0.029952543,0.095580121,0.055043522,0.00393197,0.028986089,0.415459031,0.046279361,0.290855055
DB_13_A_085,,,,,,,4.124479854,4.586243364,4.779267826,5.025826852,5.27206353,5.421670196,5.509038902,5.686255914,5.708386344,5.850950946,5.945981616,5.958454004,6.082880332,6.300180078,6.33085273,6.501858344,6.51607885,6.727749904,6.73031629,6.763952064,1.376244039,0.121784775,0.400480051,0.012637435,0.167338335,0.035202014,0.00156186,0.030338678,0.0370899,0.146472836,0.006390401,0.0125648,0.212224943,0.0222994,0.142104146,0.070894674,0.085098132,0.034449175,0.026606782,0.083733019
DB_13_A_086,,,,,,,4.143312416,5.061520694,5.107876816,5.316361584,5.604181154,5.74913857,5.88557856,5.897864978,6.046244242,6.054960036,6.317946412,6.375200376,6.509830258,6.59034287,6.6651648,6.725753826,6.73310584,6.827169466,6.957212088,6.965456758,1.452075057,0.035482328,0.044345532,0.006696168,0.058487389,0.061648503,0.036390014,0.008864584,0.002527065,0.037550426,0.050720089,0.004567116,0.122892343,0.08521712,0.036388716,0.0160916,0.052559265,0.087032858,0.506381508,0.062687224
DB_13_A_087,,,,,,,4.187957614,5.043667574,5.192989086,5.29450391,5.568350934,5.756341808,5.871655606,5.951238368,6.049033792,6.334671314,6.507263872,6.59505411,6.626210284,6.715277516,6.788996024,6.933172366,6.942830408,6.961439806,7.019202088,7.060673398,1.600020898,0.008976494,0.123320464,0.000526883,0.102132114,0.05748032,0.039252127,0.043280292,0.082515287,0.019795142,0.069461479,0.001535586,0.000174999,0.003944605,0.161972061,0.184683096,0.068144252,0.03000973,0.001484968,1.56027745
DB_13_A_088,,,,,,,3.889264998,3.950907854,4.241467382,5.042093028,5.079931724,5.332094646,5.537777466,5.612785366,5.700377236,5.798160262,5.896749158,6.051550586,6.0991961,6.167831428,6.259142698,6.287410138,6.379527278,6.595574826,6.6416086,6.704937584,0.621064945,0.266895324,0.682053272,0.006158444,0.034067439,0.123877779,0.10473478,0.002064192,0.135929408,0.084666093,0.04173167,0.011421281,0.069330661,0.218364758,0.032338762,0.239216404,0.035483089,0.010209386,0.035941965,0.015124467
DB_13_A_089,,,,,,,4.135241318,5.020148568,5.182029254,5.300318572,5.56496628,5.748369894,5.875982508,6.07092866,6.096418948,6.268131248,6.47888485,6.57608517,6.636624604,6.681703732,6.781061304,6.886865836,6.944950466,7.039633992,7.117394248,7.127969742,1.639246949,0.001955131,0.119102449,0.000332067,0.114057212,0.038803436,0.070202348,0.083192147,0.009806552,0.008848281,0.061364257,0.00572285,0.000349005,0.021189881,0.15923388,0.11408897,0.096822376,0.230302594,1.347104405,0.041485475
DB_13_A_090,,,,,,,4.017038786,4.142370168,4.777966036,5.053350412,5.198320226,5.364515416,5.556771202,5.629349094,5.681978604,5.779848416,5.908750422,6.018534712,6.24499658,6.346027882,6.476640812,6.485282218,6.606547056,6.61024166,6.662908364,6.759315212,0.007157929,1.474215487,0.013247016,0.005069855,0.019783111,0.236879825,0.014317858,0.062522987,0.308714915,0.031100625,0.058909442,0.03793841,0.287547018,0.044523561,0.292370748,0.021438374,0.013759241,0.03157079,0.06701819,0.004898907
DB_13_A_091,,,,,,,4.09053413,5.025690474,5.120783134,5.225409856,5.384587778,5.450012024,5.669431828,5.828758526,5.887921782,5.921681536,6.189775888,6.196260042,6.201876336,6.403095876,6.470355026,6.56734458,6.66045356,6.673669828,6.708545402,6.709078516,1.408771911,0.022725976,0.029504894,0.010373344,0.00356031,0.132373116,0.224304322,0.416942669,0.038299139,0.010407153,0.000752392,0.012060361,0.190715896,0.063262766,0.079511925,0.196370661,0.084943738,0.082009486,0.297385785,0.063254638
DB_13_A_092,,,,,,,4.138712758,4.707061874,5.047734118,5.212441548,5.35165869,5.557366306,5.736653784,5.848855684,5.864588746,5.918197698,6.056472592,6.30866031,6.314264206,6.4791948,6.590070114,6.697201232,6.718265434,6.736626872,6.822024296,6.950393188,1.554051626,0.026787356,0.002416788,0.046906142,0.000721422,0.038706386,0.05021224,0.082651157,0.108492654,0.026189777,0.118995825,0.398640569,0.014527177,0.084742288,0.188560932,0.002134432,0.005395607,0.020782968,0.610248593,0.068540606
DB_13_A_093,,,,,,,4.064845474,5.031753096,5.137458444,5.285292196,5.500285914,5.557254724,5.70202617,5.867961002,5.933546422,6.057390044,6.202669808,6.405463894,6.4636973,6.550123758,6.636884962,6.639513338,6.699333688,6.73595738,6.936941358,6.97319311,1.598083987,0.009180553,0.169426113,0.000267322,0.108514423,0.029443569,0.083396472,0.052218301,0.011652259,0.089827283,0.000614486,0.033766578,0.083553158,0.003788195,0.04319479,0.004040135,0.020391944,0.071841986,0.045993631,0.607569727
DB_13_A_094,,,,,,,4.116148398,5.036885868,5.11448495,5.260483798,5.520445062,5.71628387,5.84485113,5.903530864,5.98544445,6.300700794,6.37387379,6.42011833,6.574485828,6.574770982,6.644162588,6.672628396,6.71091342,6.943363522,6.982727172,7.073505328,1.586807686,0.017664571,0.116570592,0.004187855,0.11452818,0.073182638,0.045239711,0.020353824,0.048814509,0.003581393,0.008357049,0.062550939,0.023462314,0.110867714,0.015631186,0.032674162,0.004394197,0.043868107,0.450663905,0.758679083
DB_13_A_095,,,,,,,4.203368328,5.079869734,5.234410804,5.302537814,5.569355172,5.657256992,5.660083736,5.803305432,5.986733842,6.112424766,6.320859942,6.455898958,6.457051972,6.48241828,6.525724494,6.567542948,6.595562428,6.753711316,6.79236828,6.854395474,1.421614065,0.000742846,0.043592475,0.028394337,0.000609934,0.122502219,0.028914087,0.081125886,0.062560499,0.015290589,0.08528687,0.009490771,0.120477209,0.071358401,0.059456169,0.021224091,0.003564234,0.213539629,0.24654907,0.020441274
DB_13_A_096,,,,,,,3.545319682,3.801375576,3.874077448,4.212679226,4.460316878,4.562414408,4.876220186,4.995823692,5.14380622,5.366697464,5.521920424,5.687160968,5.838304986,5.845681796,5.865221044,5.91551973,6.036697782,6.055604732,6.147697076,6.165884942,0.001768937,0.006154759,1.51159412,0.270762275,0.048089591,0.050078828,0.064160728,0.002968047,0.216178054,0.230487631,0.272170573,0.225979003,0.043563447,0.113732637,0.090500259,0.014142948,0.047199753,0.216458466,0.005470681,0.002808445
DB_13_A_097,,,,,,,3.760796922,4.154470616,4.25920892,4.93917723,4.946318478,5.05051127,5.1352516,5.340029366,5.436386622,5.731297848,5.769124146,5.887673822,6.04793037,6.09770834,6.115549062,6.283641146,6.298605532,6.384585662,6.503457686,6.532778956,0.312510604,1.570488622,0.000129274,0.00988119,0.160771212,0.000921218,0.279442897,0.081422309,0.04760639,0.026701152,0.01327932,0.086301886,0.189268812,0.059582879,0.011753917,0.0840577,0.025087119,0.12891486,0.140396295,0.009173657
DB_13_A_098,,,,,,,4.113644002,5.025020982,5.112798822,5.146880924,5.198692166,5.521722056,5.728049572,5.864712726,5.97998933,6.039450138,6.279735776,6.39978561,6.51719467,6.572204596,6.635025262,6.668003942,6.70155293,6.887188184,6.960460364,7.08830854,1.646446929,0.005619778,0.115365775,0.000897709,0.008161637,0.122990077,0.039013294,0.058964297,0.073081867,0.024610971,0.012589525,0.050838993,0.011512256,0.005755384,0.073270702,0.023288547,0.060913259,0.094841186,0.074599712,0.878481124
DB_13_A_099,,,,,,,4.1260544,5.013986762,5.037456176,5.226265318,5.55300221,5.731459022,5.87442036,6.023791464,6.05896459,6.072007286,6.285575234,6.338861838,6.54155674,6.546590328,6.552975298,6.645290806,6.674512892,6.888378392,6.960757916,7.043452576,1.612086468,0.066583972,0.022606122,0.036625419,0.086292432,0.036323167,0.069673584,0.005091854,0.011631207,0.010560698,0.07554363,0.037403855,0.158693037,0.037620253,0.033391813,0.127278513,0.003880473,0.699525038,0.139659024,0.490629442
DB_14_A_001,,,,,,,3.748212952,4.251794916,4.27030513,4.6281734,4.897544746,4.931825216,4.978900422,5.416958956,5.593432088,5.6020363,5.607528614,5.737757206,5.742468446,5.834821148,5.922512202,6.244017138,6.275346884,6.292456124,6.43933523,6.499763082,0.383222759,1.517417184,2.00E-05,0.251939193,0.275268525,0.000191378,0.567353249,0.091293903,0.103218986,0.005556357,0.003703139,0.062331204,0.029137991,0.002526627,0.212318398,0.171536803,0.007208803,0.051535063,0.125444651,0.007636176
DB_14_A_002,,,,,,,4.158252006,4.580614672,4.872550378,5.348261638,5.58077373,5.687297346,5.706018326,5.834920332,5.893674454,6.094199706,6.179857488,6.213976784,6.29210898,6.497184298,6.54899554,6.658990596,6.723522186,6.810791708,6.810828902,6.936135488,1.48520513,0.128589099,0.424705597,0.017257674,0.013661626,0.107804546,0.02812488,0.068276267,0.055033149,0.049015344,0.018680397,0.014204984,0.027845028,0.006837645,0.000883017,0.063844611,0.050144877,0.137683763,0.030767047,0.021683936
DB_14_A_003,,,,,,,4.298907316,4.760100518,5.056325932,5.208784138,5.445052824,5.75254802,5.771058234,5.779687242,5.913684826,6.014133422,6.03999565,6.092426792,6.248430826,6.27351198,6.328075578,6.612386514,6.621449452,6.660118814,6.687394414,6.706797284,1.424513877,0.129105227,0.524809032,0.029907552,0.091092585,0.057346758,0.104855006,0.034668449,0.185044002,0.007676345,0.000281556,0.067183369,0.052477347,0.047403085,0.019300438,0.040626021,0.041494772,0.107241078,0.046930838,0.016317419
DB_14_A_004,,,,,,,4.167748874,4.65389925,4.960328218,5.195307512,5.385418444,5.672370154,5.685090502,5.895335786,5.909581088,6.179807896,6.25671269,6.302126564,6.490216622,6.630190042,6.63385985,6.640381198,6.80873364,6.901086342,6.914885316,6.948223538,1.515959796,0.201666452,0.545150851,0.007018896,0.086659794,0.064781726,0.046045668,0.198427821,0.035994947,0.005604759,0.014365887,0.019186921,0.024293386,0.009187636,0.06005286,0.045535219,0.183347011,0.366320928,0.3002279,0.026992323
DB_14_A_005,,,,,,,4.254857222,4.744020312,5.13766921,5.455814288,5.712304112,5.712713246,5.91558172,5.972438948,6.20631482,6.243223666,6.255274522,6.51397119,6.563414414,6.658891412,6.687877936,6.758571332,6.89657347,6.922001768,6.943549492,6.958414694,1.495838899,0.066217773,0.728923756,0.211098483,0.082709051,0.044754277,0.158655032,0.044131636,0.049840997,0.013162969,0.043924483,0.057294622,0.024347521,0.014661416,0.010348842,0.065975689,0.294225438,0.010267767,0.006865121,0.000431534
DB_14_A_006,,,,,,,4.19244569,4.23974406,4.663296934,4.709913414,4.732242212,4.776899808,4.912620714,4.970531772,5.051366732,5.205089534,5.422029738,5.712651256,5.742022118,5.772099666,5.898856818,5.926566348,6.268837934,6.279450622,6.300527222,6.328645886,0.003480285,1.489103218,0.158471595,0.005531017,0.013714387,0.00014628,0.291244844,0.678074728,0.028579692,0.005416984,0.093612021,0.058292814,0.040692911,0.021399257,0.115546188,0.080766685,0.008415593,0.052665568,0.022312853,0.038607209
DB_14_A_007,,,,,,,4.271309368,4.656602014,4.766609468,4.95622448,5.421174276,5.466699732,5.68107355,5.682648096,5.716110298,5.81416608,5.836680848,5.950990408,6.101762486,6.275446068,6.35155739,6.406182978,6.533597224,6.620742766,6.682906338,6.727700312,1.926566954,0.299785905,0.041165218,0.519638514,0.062493216,0.006042166,0.001915823,0.062591129,0.014123427,0.030317423,0.05451126,0.026572982,0.078080701,0.019214427,0.029553024,0.03518716,0.084434406,0.003832267,0.035576734,0.031076124
DB_14_A_008,,,,,,,3.722611082,4.228052746,4.330162674,4.72091044,4.858813394,4.924497998,5.102545676,5.290734918,5.409780514,5.450272382,5.525652222,5.566751592,5.65937705,5.837003196,5.898298908,5.91427993,6.087194836,6.338155152,6.375820276,6.499366346,0.618308881,0.000729201,1.014876906,0.051142025,0.001151048,0.073079664,0.310418368,0.228555927,0.099871091,0.082001461,0.444368954,0.010658574,0.030033235,0.091577715,0.052605469,0.390498722,0.368110684,0.110031556,0.003989999,0.017505707
DB_14_A_009,,,,,,,4.345461806,4.664598724,4.86292953,4.977226692,5.089155836,5.161733728,5.479965592,5.641610716,5.648913138,5.767202456,5.805537072,5.84354934,5.879082008,6.066924106,6.133092232,6.154540772,6.229263518,6.47553739,6.514293538,6.57608517,1.91311607,0.210733562,0.647427437,0.437402394,0.010592632,0.010664828,0.10495056,0.012711073,0.034566642,0.004019544,0.089544314,0.043070188,0.101903032,0.048574513,0.088498045,0.076423572,0.026293785,0.0773164,0.076973031,0.036334606
DB_14_A_010,,,,,,,3.798858782,4.164215444,4.197417288,4.267292416,4.295708632,4.433066074,4.687758188,4.765394464,4.839906444,5.015226562,5.092714062,5.23784505,5.37360315,5.6683656,5.697302532,5.69818279,5.806814066,5.81410409,5.84590496,6.028936634,0.745339118,0.00049603,0.140100744,0.595697766,0.11274786,0.061878904,0.000363309,0.00331375,0.000420971,0.00780941,0.066355775,0.047829078,0.01045688,0.091835312,0.020779442,0.108427781,0.119413699,0.026843171,0.100272645,0.286544689
DB_14_A_011,,,,,,,3.833263232,4.109056742,4.435979604,4.775635212,4.892535954,5.022504188,5.063306006,5.129635306,5.391245504,5.615562518,5.64164791,5.68231335,5.857794642,5.899290748,6.16447157,6.178592892,6.297402926,6.30828837,6.316024722,6.469016042,0.000153359,2.311154897,0.346850437,0.195707452,0.296222715,0.025385909,0.001266629,0.036143516,0.060124809,0.059056043,0.006056368,0.03040147,0.117870236,0.058205013,0.000990675,0.067127904,0.011322418,0.025309813,0.129856428,0.020153944
DB_14_A_012,,,,,,,4.261576938,4.698767612,4.798596308,4.99503022,5.432704416,5.560453408,5.577413872,5.72713212,5.73618266,5.88489667,6.003371958,6.036672986,6.115883808,6.315689976,6.411464526,6.474706724,6.4822943,6.523839998,6.589884144,6.683067512,1.580254074,0.187674028,0.055569057,0.532043358,0.076626021,0.000642389,0.0004765,0.082887618,0.041573016,0.123261636,0.048814058,0.004369656,0.231571535,0.010375022,0.225720558,0.113275019,0.030012019,0.257509869,0.262552303,0.261440436
DB_14_A_013,,,,,,,4.203095572,4.549421304,4.665156634,4.807535266,5.135735122,5.394097044,5.468125502,5.48524714,5.648739566,5.732599638,5.74306355,5.861885982,5.905155002,5.931166006,6.255299318,6.315838752,6.321207086,6.447914646,6.48545579,6.5244475,1.876536927,0.158961716,0.092459594,0.333408647,0.000443355,0.003324066,0.002371185,0.517333415,0.127804179,0.032841093,0.000983525,0.224947184,0.068132195,0.319367694,0.005554614,0.005656643,0.103986444,0.12342094,0.038389804,0.019597536
DB_14_A_014,,,,,,,4.243674226,4.59773631,4.821135872,4.982842986,5.428005574,5.475812262,5.617521402,5.659662204,5.736480212,5.921669138,5.967244186,6.22342406,6.23421032,6.265155728,6.36234365,6.446873214,6.519699066,6.606733026,6.678071118,6.721811262,1.815719328,0.112951533,0.082860417,0.267061539,0.050541443,0.000838452,0.54633172,0.08481126,0.194948445,0.262224871,0.072575576,0.030792381,0.087359411,0.018590894,0.002260151,0.151013814,0.029487034,0.002601553,0.064893317,0.039600614
DB_14_A_015,,,,,,,4.23013561,4.588165054,4.805923526,4.887502366,5.284635102,5.434055798,5.653512796,5.734174184,5.92797972,5.94124558,6.124624398,6.125715422,6.267412164,6.331732988,6.365852284,6.526902304,6.621139502,6.626383856,6.671884516,6.776734402,1.786363911,0.249312048,0.00520531,0.181497981,0.474818352,0.36992806,0.059870102,0.100612548,0.405928854,0.006391347,0.17342524,0.058951931,0.004332032,0.093530392,0.016719999,0.140381669,0.000552207,0.052242014,0.046594958,0.018916247
DB_14_A_016,,,,,,,4.243946982,4.745979196,5.067112192,5.186492534,5.404684936,5.726623802,5.757358444,5.893302514,5.946613914,6.193222532,6.255993606,6.300750386,6.475996116,6.614779328,6.708917342,6.76490671,6.797674624,6.826809924,6.880617244,6.97709848,1.472532708,0.132481079,0.50783238,0.121604701,0.11708511,0.048538405,0.073143893,0.137780817,0.026932671,0.186283785,0.00271248,0.063108465,0.071280923,0.182637554,0.171545669,0.171932387,0.294529088,0.180550203,0.020774066,0.058883502
DB_14_A_017,,,,,,,3.145149436,3.475295778,3.769698686,3.913143546,4.146039976,4.270900234,4.455642832,4.566294982,4.85952008,5.0242895,5.354795384,5.40205656,5.522304762,5.55659763,5.655434486,5.725098848,5.83369293,5.835664212,5.925140578,5.93727822,0.136723966,0.135763106,0.003842614,0.060008011,0.627136524,0.743086374,0.078175721,0.008111469,0.089646767,0.110432966,0.185374638,0.053022697,0.558161867,0.130270742,0.111474747,0.100675517,0.125645701,0.148940788,0.104497717,0.287445008
DB_14_A_018,,,,,,,4.241616158,4.56822907,4.862830346,4.947471492,5.421719788,5.635622482,5.638213664,5.725607166,5.812467554,5.859951894,5.94273334,6.014914496,6.26402751,6.32992288,6.347143702,6.49370046,6.566985038,6.674326922,6.687010076,6.737990652,2.207376146,0.158725095,0.340239709,0.00892333,0.037316371,0.01139784,0.033555267,0.015382312,0.108866385,0.001696341,0.073199139,0.055221384,0.030866125,0.09966336,0.00305859,0.095000345,0.03504007,0.110199687,0.039023406,0.079475857
DB_14_A_019,,,,,,,4.143994306,4.449443832,4.7044211,4.87681529,5.418136766,5.550882152,5.625208162,5.7043198,5.862121544,5.949502648,6.036536608,6.240644882,6.242306214,6.255795238,6.27555765,6.442732282,6.503792432,6.586710256,6.704677226,6.734444824,2.207561614,0.027573477,0.182926789,0.001163952,0.039385062,0.005473119,0.087126832,0.017707299,0.052844974,0.017911528,0.112432773,0.028325324,0.009453043,0.095702633,0.029804853,0.023944724,0.008236213,0.013147382,0.151506889,0.001045038
