FeatID,FeatA,FeatB,FeatC,FeatD,R2,Creg
1474246,NumHeteroatoms,ChargeCorrection,TDOS2.4,TDOS4.0,0.7,100
1476656,NumHeteroatoms,FreeEnergy,TDOS1.5,TDOS2.0,0.7,1000
1476676,NumHeteroatoms,FreeEnergy,TDOS1.5,TDOS4.0,0.7,100
1476730,NumHeteroatoms,FreeEnergy,TDOS1.6,TDOS4.0,0.7,100
1476785,NumHeteroatoms,FreeEnergy,TDOS1.7,TDOS4.1,0.7,100
1476840,NumHeteroatoms,FreeEnergy,TDOS1.8,TDOS4.2,0.7,100
1476873,NumHeteroatoms,FreeEnergy,TDOS1.9,TDOS2.1,0.7,100
1476892,NumHeteroatoms,FreeEnergy,TDOS1.9,TDOS4.0,0.7,100
1476987,NumHeteroatoms,FreeEnergy,TDOS2.1,TDOS2.7,0.7,100
1477040,NumHeteroatoms,FreeEnergy,TDOS2.2,TDOS2.6,0.7,100
1477053,NumHeteroatoms,FreeEnergy,TDOS2.2,TDOS3.9,0.7,100
1477094,NumHeteroatoms,FreeEnergy,TDOS2.3,TDOS2.6,0.7,100
1479701,NumHeteroatoms,TDOS1.5,TDOS1.7,TDOS4.1,0.7,100
1462310,NumHeteroatoms,PrimeExcite(eV),TDOS1.9,TDOS3.8,0.7,1000
1462258,NumHeteroatoms,PrimeExcite(eV),TDOS1.8,TDOS4.0,0.7,1000
1462256,NumHeteroatoms,PrimeExcite(eV),TDOS1.8,TDOS3.8,0.7,1000
1450430,NumHeteroatoms,HOMO(eV),TDOS1.5,TDOS3.8,0.7,100
1290591,NumRotatableBonds,HOMOm1(eV),TDOS2.5,TDOS3.9,0.7,100
1290645,NumRotatableBonds,HOMOm1(eV),TDOS2.6,TDOS3.9,0.7,100
1291294,NumRotatableBonds,HOMOm1(eV),TDOS3.8,TDOS4.0,0.7,1000
1311057,NumRotatableBonds,DipoleMoment(Debye),TDOS2.6,TDOS3.9,0.7,100
1346049,NumRotatableBonds,TDOS2.3,TDOS2.6,TDOS3.9,0.7,100
1348965,NumRotatableBonds,TDOS2.4,TDOS2.6,TDOS3.9,0.7,100
1351880,NumRotatableBonds,TDOS2.5,TDOS2.6,TDOS3.8,0.7,100
1351881,NumRotatableBonds,TDOS2.5,TDOS2.6,TDOS3.9,0.7,100
1351935,NumRotatableBonds,TDOS2.5,TDOS2.7,TDOS3.9,0.7,100
1372996,NumRotatableBonds,TDOS3.2,TDOS3.9,TDOS4.0,0.7,100
1373051,NumRotatableBonds,TDOS3.2,TDOS4.0,TDOS4.1,0.7,100
1447300,NumHeteroatoms,HOMOm1(eV),DipoleMoment(Debye),TDOS4.0,0.7,100
1450484,NumHeteroatoms,HOMO(eV),TDOS1.6,TDOS3.8,0.7,100
1462202,NumHeteroatoms,PrimeExcite(eV),TDOS1.7,TDOS3.8,0.7,1000
1450809,NumHeteroatoms,HOMO(eV),TDOS2.2,TDOS3.9,0.7,100
1450811,NumHeteroatoms,HOMO(eV),TDOS2.2,TDOS4.1,0.7,100
1451838,NumHeteroatoms,HOMO(eV),TDOS4.1,TDOS4.2,0.7,100
1453942,NumHeteroatoms,LUMO(eV),TDOS2.6,TDOS4.0,0.7,100
1456412,NumHeteroatoms,LUMOp1(eV),TDOS1.8,TDOS2.6,0.7,100
1456466,NumHeteroatoms,LUMOp1(eV),TDOS1.9,TDOS2.6,0.7,100
1456802,NumHeteroatoms,LUMOp1(eV),TDOS2.5,TDOS3.8,0.7,100
1456803,NumHeteroatoms,LUMOp1(eV),TDOS2.5,TDOS3.9,0.7,100
1456856,NumHeteroatoms,LUMOp1(eV),TDOS2.6,TDOS3.8,0.7,100
1458910,NumHeteroatoms,PrimeState,PrimeExcite(osc),TDOS4.0,0.7,100
1460421,NumHeteroatoms,PrimeState,TDOS3.8,TDOS3.9,0.7,100
1462094,NumHeteroatoms,PrimeExcite(eV),TDOS1.5,TDOS3.8,0.7,1000
1480079,NumHeteroatoms,TDOS1.5,TDOS2.4,TDOS4.1,0.7,100
1480132,NumHeteroatoms,TDOS1.5,TDOS2.5,TDOS4.0,0.7,100
1480998,NumHeteroatoms,TDOS1.5,TDOS4.1,TDOS4.2,0.7,100
1615079,HOMOm1(eV),LUMOp1(eV),TDOS4.0,TDOS4.1,0.7,100
1509399,NumHeteroatoms,TDOS2.5,TDOS2.7,TDOS3.9,0.7,1000
1512965,NumHeteroatoms,TDOS2.6,TDOS3.9,TDOS4.1,0.7,100
1513019,NumHeteroatoms,TDOS2.6,TDOS4.0,TDOS4.1,0.7,100
1530461,NumHeteroatoms,TDOS3.2,TDOS3.9,TDOS4.1,0.7,100
1530570,NumHeteroatoms,TDOS3.2,TDOS4.1,TDOS4.2,0.7,100
1530575,NumHeteroatoms,TDOS3.2,TDOS4.1,TDOS4.7,0.7,1000
1612108,HOMOm1(eV),LUMO(eV),TDOS3.9,TDOS4.0,0.7,100
1612164,HOMOm1(eV),LUMO(eV),TDOS4.0,TDOS4.2,0.7,100
1612220,HOMOm1(eV),LUMO(eV),TDOS4.1,TDOS4.4,0.7,100
1612222,HOMOm1(eV),LUMO(eV),TDOS4.1,TDOS4.6,0.7,100
1613458,HOMOm1(eV),LUMOp1(eV),PrimeExcite(osc),TDOS4.0,0.7,100
1614213,HOMOm1(eV),LUMOp1(eV),TDOS2.4,TDOS3.9,0.7,100
1619830,HOMOm1(eV),PrimeExcite(eV),TDOS2.0,TDOS4.0,0.7,100
1503567,NumHeteroatoms,TDOS2.3,TDOS2.7,TDOS3.9,0.7,100
1620857,HOMOm1(eV),PrimeExcite(eV),TDOS3.9,TDOS4.1,0.7,100
1622746,HOMOm1(eV),PrimeExcite(osc),TDOS2.0,TDOS4.0,0.7,100
1637596,HOMOm1(eV),TDOS1.5,TDOS2.5,TDOS4.0,0.7,100
1640512,HOMOm1(eV),TDOS1.6,TDOS2.5,TDOS4.0,0.7,100
1643428,HOMOm1(eV),TDOS1.7,TDOS2.5,TDOS4.0,0.7,100
1646344,HOMOm1(eV),TDOS1.8,TDOS2.5,TDOS4.0,0.7,100
1649260,HOMOm1(eV),TDOS1.9,TDOS2.5,TDOS4.0,0.7,100
1655038,HOMOm1(eV),TDOS2.1,TDOS2.4,TDOS4.0,0.7,100
1655091,HOMOm1(eV),TDOS2.1,TDOS2.5,TDOS3.9,0.7,100
1658008,HOMOm1(eV),TDOS2.2,TDOS2.5,TDOS4.0,0.7,100
1661140,HOMOm1(eV),TDOS2.3,TDOS2.9,TDOS4.0,0.7,100
1664056,HOMOm1(eV),TDOS2.4,TDOS2.9,TDOS4.0,0.7,100
1506430,NumHeteroatoms,TDOS2.4,TDOS2.6,TDOS4.0,0.7,100
1503460,NumHeteroatoms,TDOS2.3,TDOS2.5,TDOS4.0,0.7,100
1480999,NumHeteroatoms,TDOS1.5,TDOS4.1,TDOS4.3,0.7,100
1488880,NumHeteroatoms,TDOS1.8,TDOS2.5,TDOS4.0,0.7,100
1482617,NumHeteroatoms,TDOS1.6,TDOS1.7,TDOS4.1,0.7,100
1482993,NumHeteroatoms,TDOS1.6,TDOS2.4,TDOS3.9,0.7,100
1482995,NumHeteroatoms,TDOS1.6,TDOS2.4,TDOS4.1,0.7,100
1483048,NumHeteroatoms,TDOS1.6,TDOS2.5,TDOS4.0,0.7,100
1483210,NumHeteroatoms,TDOS1.6,TDOS2.8,TDOS4.0,0.7,1000
1483914,NumHeteroatoms,TDOS1.6,TDOS4.1,TDOS4.2,0.7,100
1485909,NumHeteroatoms,TDOS1.7,TDOS2.4,TDOS3.9,0.7,100
1485911,NumHeteroatoms,TDOS1.7,TDOS2.4,TDOS4.1,0.7,100
1485964,NumHeteroatoms,TDOS1.7,TDOS2.5,TDOS4.0,0.7,100
1486126,NumHeteroatoms,TDOS1.7,TDOS2.8,TDOS4.0,0.7,1000
1486665,NumHeteroatoms,TDOS1.7,TDOS3.8,TDOS3.9,0.7,100
1488827,NumHeteroatoms,TDOS1.8,TDOS2.4,TDOS4.1,0.7,100
1488934,NumHeteroatoms,TDOS1.8,TDOS2.6,TDOS4.0,0.7,100
1501245,NumHeteroatoms,TDOS2.2,TDOS3.8,TDOS3.9,0.7,100
1489581,NumHeteroatoms,TDOS1.8,TDOS3.8,TDOS3.9,0.7,100
1491743,NumHeteroatoms,TDOS1.9,TDOS2.4,TDOS4.1,0.7,100
1492497,NumHeteroatoms,TDOS1.9,TDOS3.8,TDOS3.9,0.7,100
1494495,NumHeteroatoms,TDOS2.0,TDOS2.1,TDOS3.9,0.7,1000
1494497,NumHeteroatoms,TDOS2.0,TDOS2.1,TDOS4.1,0.7,100
1494659,NumHeteroatoms,TDOS2.0,TDOS2.4,TDOS4.1,0.7,100
1494982,NumHeteroatoms,TDOS2.0,TDOS3.0,TDOS4.0,0.7,1000
1495413,NumHeteroatoms,TDOS2.0,TDOS3.8,TDOS3.9,0.7,100
1497575,NumHeteroatoms,TDOS2.1,TDOS2.4,TDOS4.1,0.7,100
1497845,NumHeteroatoms,TDOS2.1,TDOS2.9,TDOS4.1,0.7,1000
1500489,NumHeteroatoms,TDOS2.2,TDOS2.4,TDOS3.9,0.7,100
1500544,NumHeteroatoms,TDOS2.2,TDOS2.5,TDOS4.0,0.7,100
1453672,NumHeteroatoms,LUMO(eV),TDOS2.1,TDOS4.0,0.7,1000
